t,soc_batt,V_batt,soc_fgic,V_fgic
794.750000,0.687500,3.932485,0.686428,3.932648
795.000000,0.687500,3.932485,0.686097,3.932266
795.250000,0.687500,3.932486,0.685875,3.932020
795.500000,0.687500,3.932486,0.686226,3.932433
795.750000,0.687500,3.932487,0.686303,3.932519
796.000000,0.687500,3.932487,0.685982,3.932150
796.250000,0.687500,3.932488,0.686125,3.932323
796.500000,0.687500,3.932488,0.685909,3.932078
796.750000,0.687500,3.932489,0.685972,3.932160
797.000000,0.687500,3.932489,0.686383,3.932636
797.250000,0.687500,3.932490,0.686503,3.932767
797.500000,0.687500,3.932490,0.686026,3.932213
797.750000,0.687500,3.932491,0.686229,3.932454
798.000000,0.687500,3.932491,0.686595,3.932872
798.250000,0.687500,3.932491,0.686638,3.932911
798.500000,0.687500,3.932492,0.685980,3.932148
798.750000,0.687500,3.932492,0.685876,3.932041
799.000000,0.687500,3.932492,0.686190,3.932410
799.250000,0.687500,3.932493,0.686397,3.932646
799.500000,0.687500,3.932493,0.686198,3.932413
799.750000,0.687500,3.932493,0.686498,3.932758
800.000000,0.687500,3.932494,0.686478,3.932727
800.250000,0.687500,3.932494,0.686548,3.932802
800.500000,0.687500,3.932494,0.686289,3.932499
800.750000,0.687500,3.932494,0.686109,3.932295
801.000000,0.687500,3.932494,0.686382,3.932613
801.250000,0.687500,3.932495,0.686195,3.932394
801.500000,0.687500,3.932495,0.686427,3.932663
801.750000,0.687500,3.932495,0.686288,3.932498
802.000000,0.687500,3.932495,0.686206,3.932405
802.250000,0.687500,3.932496,0.686042,3.932220
802.500000,0.687500,3.932496,0.686365,3.932596
802.750000,0.687500,3.932496,0.686550,3.932803
803.000000,0.687500,3.932496,0.686613,3.932867
803.250000,0.687500,3.932496,0.686058,3.932224
803.500000,0.687500,3.932496,0.686199,3.932395
803.750000,0.687500,3.932496,0.686321,3.932535
804.000000,0.687500,3.932497,0.686701,3.932968
804.250000,0.687500,3.932497,0.686543,3.932775
804.500000,0.687500,3.932497,0.685972,3.932117
804.750000,0.687500,3.932497,0.686408,3.932629
805.000000,0.687500,3.932497,0.685934,3.932080
805.250000,0.687500,3.932497,0.686449,3.932682
805.500000,0.687500,3.932497,0.686636,3.932888
805.750000,0.687500,3.932497,0.686367,3.932571
806.000000,0.687500,3.932498,0.686425,3.932638
806.250000,0.687500,3.932498,0.686078,3.932237
806.500000,0.687500,3.932498,0.686218,3.932406
806.750000,0.687500,3.932498,0.686346,3.932553
807.000000,0.687500,3.932498,0.686144,3.932321
807.250000,0.687500,3.932498,0.685964,3.932119
807.500000,0.687500,3.932498,0.686466,3.932703
807.750000,0.687500,3.932498,0.686555,3.932797
808.000000,0.687500,3.932498,0.686039,3.932199
808.250000,0.687500,3.932498,0.686209,3.932404
808.500000,0.687500,3.932498,0.686470,3.932703
808.750000,0.687500,3.932498,0.686476,3.932704
809.000000,0.687500,3.932499,0.686562,3.932798
809.250000,0.687500,3.932499,0.686431,3.932641
809.500000,0.687500,3.932499,0.686508,3.932727
809.750000,0.687500,3.932499,0.686275,3.932457
810.000000,0.687500,3.932499,0.685912,3.932044
810.250000,0.687500,3.932499,0.685932,3.932079
810.500000,0.687500,3.932499,0.686170,3.932360
810.750000,0.687500,3.932499,0.686507,3.932747
811.000000,0.687500,3.932499,0.686261,3.932457
811.250000,0.687500,3.932499,0.686628,3.932880
811.500000,0.687500,3.932499,0.686345,3.932545
811.750000,0.687500,3.932499,0.686227,3.932412
812.000000,0.687500,3.932499,0.686084,3.932250
812.250000,0.687500,3.932499,0.686008,3.932170
812.500000,0.687500,3.932499,0.686546,3.932793
812.750000,0.687500,3.932499,0.686030,3.932193
813.000000,0.687500,3.932499,0.685890,3.932042
813.250000,0.687500,3.932499,0.686039,3.932224
813.500000,0.687500,3.932499,0.686102,3.932299
813.750000,0.687500,3.932499,0.686625,3.932900
814.000000,0.687500,3.932499,0.686074,3.932257
814.250000,0.687500,3.932499,0.686512,3.932767
814.500000,0.687500,3.932499,0.686702,3.932977
814.750000,0.687500,3.932499,0.686035,3.932198
815.000000,0.687500,3.932499,0.686325,3.932543
815.250000,0.687500,3.932500,0.686469,3.932705
815.500000,0.687500,3.932500,0.686274,3.932475
815.750000,0.687500,3.932500,0.685895,3.932043
816.000000,0.687500,3.932500,0.686547,3.932803
816.250000,0.687500,3.932500,0.686250,3.932451
816.500000,0.687500,3.932500,0.686449,3.932682
816.750000,0.687500,3.932500,0.686108,3.932285
817.000000,0.687500,3.932500,0.686631,3.932894
817.250000,0.687500,3.932500,0.686060,3.932225
817.500000,0.687500,3.932500,0.686490,3.932729
817.750000,0.687500,3.932500,0.686245,3.932440
818.000000,0.687500,3.932500,0.686232,3.932428
818.250000,0.687500,3.932500,0.685897,3.932045
818.500000,0.687500,3.932500,0.685872,3.932028
818.750000,0.687500,3.932500,0.686559,3.932826
819.000000,0.687500,3.932500,0.686120,3.932310
819.250000,0.687500,3.932500,0.685857,3.932015
819.500000,0.687500,3.932500,0.686134,3.932345
819.750000,0.687500,3.932500,0.686304,3.932540
820.000000,0.687500,3.932500,0.686500,3.932762
820.250000,0.687500,3.932500,0.686536,3.932795
820.500000,0.687500,3.932500,0.686565,3.932823
820.750000,0.687500,3.932500,0.686619,3.932878
821.000000,0.687500,3.932500,0.686013,3.932174
821.250000,0.687500,3.932500,0.686725,3.933002
821.500000,0.687500,3.932500,0.686085,3.932253
821.750000,0.687500,3.932500,0.686006,3.932174
822.000000,0.687500,3.932500,0.686304,3.932522
822.250000,0.687500,3.932500,0.686082,3.932264
822.500000,0.687500,3.932500,0.686361,3.932591
822.750000,0.687500,3.932500,0.685879,3.932034
823.000000,0.687500,3.932500,0.686090,3.932289
823.250000,0.687500,3.932500,0.686554,3.932823
823.500000,0.687500,3.932500,0.686428,3.932667
823.750000,0.687500,3.932500,0.686385,3.932616
824.000000,0.687500,3.932500,0.685946,3.932111
824.250000,0.687500,3.932500,0.686559,3.932824
824.500000,0.687500,3.932500,0.685877,3.932031
824.750000,0.687500,3.932500,0.686375,3.932616
825.000000,0.687500,3.932500,0.686537,3.932795
825.250000,0.687500,3.932500,0.686100,3.932287
825.500000,0.687500,3.932500,0.686299,3.932523
825.750000,0.687500,3.932500,0.686648,3.932921
826.000000,0.687500,3.932500,0.686305,3.932517
826.250000,0.687500,3.932500,0.686139,3.932328
826.500000,0.687500,3.932500,0.685999,3.932173
826.750000,0.687500,3.932500,0.686147,3.932350
827.000000,0.687500,3.932500,0.686595,3.932865
827.250000,0.687500,3.932500,0.685895,3.932052
827.500000,0.687500,3.932500,0.686222,3.932441
827.750000,0.687500,3.932500,0.686525,3.932786
828.000000,0.687500,3.932500,0.686606,3.932871
828.250000,0.687500,3.932500,0.686298,3.932510
828.500000,0.687500,3.932500,0.686349,3.932570
828.750000,0.687500,3.932500,0.686042,3.932217
829.000000,0.687500,3.932500,0.686232,3.932443
829.250000,0.687500,3.932500,0.686274,3.932490
829.500000,0.687500,3.932500,0.686304,3.932524
829.750000,0.687500,3.932500,0.685895,3.932054
830.000000,0.687500,3.932500,0.686131,3.932337
830.250000,0.687500,3.932500,0.686667,3.932952
830.500000,0.687500,3.932500,0.686654,3.932924
830.750000,0.687500,3.932500,0.686319,3.932531
831.000000,0.687500,3.932500,0.686365,3.932587
831.250000,0.687500,3.932500,0.686508,3.932748
831.500000,0.687500,3.932500,0.686402,3.932621
831.750000,0.687500,3.932500,0.686128,3.932306
832.000000,0.687500,3.932500,0.686396,3.932619
832.250000,0.687500,3.932500,0.686366,3.932581
832.500000,0.687500,3.932500,0.686557,3.932797
832.750000,0.687500,3.932500,0.685914,3.932055
833.000000,0.687500,3.932500,0.686404,3.932630
833.250000,0.687500,3.932500,0.685892,3.932037
833.500000,0.687500,3.932500,0.686010,3.932186
833.750000,0.687500,3.932500,0.686354,3.932585
834.000000,0.687500,3.932500,0.686328,3.932550
834.250000,0.687500,3.932500,0.686064,3.932247
834.500000,0.687500,3.932500,0.685854,3.932014
834.750000,0.687500,3.932500,0.686448,3.932706
835.000000,0.687500,3.932500,0.686158,3.932364
835.250000,0.687500,3.932500,0.686203,3.932420
835.500000,0.687500,3.932500,0.686403,3.932650
835.750000,0.687500,3.932500,0.686638,3.932914
836.000000,0.687500,3.932500,0.686471,3.932712
836.250000,0.687500,3.932500,0.686379,3.932604
836.500000,0.687500,3.932500,0.686550,3.932798
836.750000,0.687500,3.932500,0.686493,3.932726
837.000000,0.687500,3.932500,0.686621,3.932869
837.250000,0.687500,3.932500,0.686516,3.932740
837.500000,0.687500,3.932500,0.686208,3.932385
837.750000,0.687500,3.932500,0.685980,3.932129
838.000000,0.687500,3.932500,0.686658,3.932915
838.250000,0.687500,3.932500,0.686446,3.932658
838.500000,0.687500,3.932500,0.686639,3.932879
838.750000,0.687500,3.932500,0.686013,3.932153
839.000000,0.687500,3.932500,0.686060,3.932220
839.250000,0.687500,3.932500,0.686466,3.932690
839.500000,0.687500,3.932500,0.686619,3.932859
839.750000,0.687500,3.932500,0.686169,3.932335
840.000000,0.687500,3.932500,0.686472,3.932690
840.250000,0.687500,3.932500,0.686494,3.932710
840.500000,0.687500,3.932500,0.686262,3.932440
840.750000,0.687500,3.932500,0.686311,3.932500
841.000000,0.687500,3.932500,0.686676,3.932918
841.250000,0.687500,3.932500,0.686642,3.932868
841.500000,0.687500,3.932500,0.686698,3.932927
841.750000,0.687500,3.932500,0.686449,3.932633
842.000000,0.687500,3.932500,0.686092,3.932225
842.250000,0.687500,3.932500,0.686503,3.932705
842.500000,0.687500,3.932500,0.686564,3.932769
842.750000,0.687500,3.932500,0.686570,3.932771
843.000000,0.687500,3.932500,0.686007,3.932122
843.250000,0.687500,3.932500,0.686292,3.932461
843.500000,0.687500,3.932500,0.686495,3.932693
843.750000,0.687500,3.932500,0.686347,3.932519
844.000000,0.687500,3.932500,0.686359,3.932535
844.250000,0.687500,3.932500,0.686352,3.932528
844.500000,0.687500,3.932500,0.686078,3.932214
844.750000,0.687500,3.932500,0.686278,3.932453
845.000000,0.687500,3.932500,0.686734,3.932974
845.250000,0.687500,3.932500,0.686027,3.932153
845.500000,0.687500,3.932500,0.685976,3.932108
845.750000,0.687500,3.932500,0.686523,3.932744
846.000000,0.687500,3.932500,0.686500,3.932709
846.250000,0.687500,3.932500,0.686645,3.932871
846.500000,0.687500,3.932500,0.686219,3.932375
846.750000,0.687500,3.932500,0.686261,3.932430
847.000000,0.687500,3.932500,0.686509,3.932717
847.250000,0.687500,3.932500,0.685961,3.932084
847.500000,0.687500,3.932500,0.686624,3.932857
847.750000,0.687500,3.932500,0.686511,3.932715
848.000000,0.687500,3.932500,0.686202,3.932359
848.250000,0.687500,3.932500,0.686073,3.932218
848.500000,0.687500,3.932500,0.686560,3.932783
848.750000,0.687500,3.932500,0.686724,3.932962
849.000000,0.687500,3.932500,0.686427,3.932612
849.250000,0.687500,3.932500,0.686460,3.932651
849.500000,0.687500,3.932500,0.686506,3.932701
849.750000,0.687500,3.932500,0.686750,3.932977
850.000000,0.687500,3.932500,0.686058,3.932174
850.250000,0.687500,3.932500,0.685938,3.932051
850.500000,0.687500,3.932500,0.686206,3.932369
850.750000,0.687500,3.932500,0.686092,3.932239
851.000000,0.687500,3.932500,0.685976,3.932113
851.250000,0.687500,3.932500,0.686457,3.932674
851.500000,0.687500,3.932500,0.686250,3.932430
851.750000,0.687500,3.932500,0.686664,3.932908
852.000000,0.687500,3.932500,0.686426,3.932624
852.250000,0.687500,3.932500,0.686564,3.932783
852.500000,0.687500,3.932500,0.686608,3.932827
852.750000,0.687500,3.932500,0.686520,3.932721
853.000000,0.687500,3.932500,0.686424,3.932607
853.250000,0.687500,3.932500,0.686403,3.932584
853.500000,0.687500,3.932500,0.686230,3.932384
853.750000,0.687500,3.932500,0.686508,3.932708
854.000000,0.687500,3.932500,0.686257,3.932415
854.250000,0.687500,3.932500,0.686651,3.932872
854.500000,0.687500,3.932500,0.686333,3.932498
854.750000,0.687500,3.932500,0.686768,3.933000
855.000000,0.687500,3.932500,0.686301,3.932452
855.250000,0.687500,3.932500,0.686513,3.932701
855.500000,0.687500,3.932500,0.686300,3.932452
855.750000,0.687500,3.932500,0.685948,3.932054
856.000000,0.687500,3.932500,0.686513,3.932714
856.250000,0.687500,3.932500,0.686076,3.932205
856.500000,0.687500,3.932500,0.686306,3.932479
856.750000,0.687500,3.932500,0.686008,3.932138
857.000000,0.687500,3.932500,0.686596,3.932822
857.250000,0.687500,3.932500,0.686082,3.932223
857.500000,0.687500,3.932500,0.686146,3.932307
857.750000,0.687500,3.932500,0.686083,3.932239
858.000000,0.687500,3.932500,0.685921,3.932060
858.250000,0.687500,3.932500,0.685972,3.932128
858.500000,0.687500,3.932500,0.686443,3.932675
858.750000,0.687500,3.932500,0.686560,3.932802
859.000000,0.687500,3.932500,0.686017,3.932173
859.250000,0.687500,3.932500,0.686039,3.932210
859.500000,0.687500,3.932500,0.686557,3.932809
859.750000,0.687500,3.932500,0.686371,3.932585
860.000000,0.687500,3.932500,0.686131,3.932310
860.250000,0.687500,3.932500,0.686555,3.932802
860.500000,0.687500,3.932500,0.686535,3.932770
860.750000,0.687500,3.932500,0.686576,3.932812
861.000000,0.687500,3.932500,0.686310,3.932501
861.250000,0.687500,3.932500,0.686055,3.932212
861.500000,0.687500,3.932500,0.686424,3.932642
861.750000,0.687500,3.932500,0.686040,3.932197
862.000000,0.687500,3.932500,0.686503,3.932738
862.250000,0.687500,3.932500,0.686523,3.932752
862.500000,0.687500,3.932500,0.686071,3.932230
862.750000,0.687500,3.932500,0.686396,3.932612
863.000000,0.687500,3.932500,0.686382,3.932590
863.250000,0.687500,3.932500,0.686397,3.932607
863.500000,0.687500,3.932500,0.686486,3.932706
863.750000,0.687500,3.932500,0.686389,3.932592
864.000000,0.687500,3.932500,0.686273,3.932458
864.250000,0.687500,3.932500,0.686548,3.932775
864.500000,0.687500,3.932500,0.686463,3.932671
864.750000,0.687500,3.932500,0.686715,3.932957
865.000000,0.687500,3.932500,0.686628,3.932847
865.250000,0.687500,3.932500,0.686449,3.932637
865.500000,0.687500,3.932500,0.686379,3.932557
865.750000,0.687500,3.932500,0.686464,3.932655
866.000000,0.687500,3.932500,0.685939,3.932050
866.250000,0.687500,3.932500,0.686238,3.932408
866.500000,0.687500,3.932500,0.686335,3.932518
866.750000,0.687500,3.932500,0.686359,3.932546
867.000000,0.687500,3.932500,0.686484,3.932689
867.250000,0.687500,3.932500,0.686539,3.932747
867.500000,0.687500,3.932500,0.686147,3.932295
867.750000,0.687500,3.932500,0.686434,3.932631
868.000000,0.687500,3.932500,0.686366,3.932549
868.250000,0.687500,3.932500,0.686592,3.932808
868.500000,0.687500,3.932500,0.686076,3.932210
868.750000,0.687500,3.932500,0.686098,3.932247
869.000000,0.687500,3.932500,0.685981,3.932119
869.250000,0.687500,3.932500,0.686271,3.932460
869.500000,0.687500,3.932500,0.686268,3.932456
869.750000,0.687500,3.932500,0.686598,3.932835
870.000000,0.687500,3.932500,0.686172,3.932338
870.250000,0.687500,3.932500,0.686033,3.932187
870.500000,0.687500,3.932500,0.686721,3.932981
870.750000,0.687500,3.932500,0.686141,3.932303
871.000000,0.687500,3.932500,0.686521,3.932748
871.250000,0.687500,3.932500,0.685886,3.932012
871.500000,0.687500,3.932500,0.686454,3.932679
871.750000,0.687500,3.932500,0.686038,3.932194
872.000000,0.687500,3.932500,0.686143,3.932324
872.250000,0.687500,3.932500,0.686494,3.932730
872.500000,0.687500,3.932500,0.686175,3.932357
872.750000,0.687500,3.932500,0.685896,3.932043
873.000000,0.687500,3.932500,0.686211,3.932415
873.250000,0.687500,3.932500,0.685866,3.932020
873.500000,0.687500,3.932500,0.686276,3.932502
873.750000,0.687500,3.932500,0.686628,3.932901
874.000000,0.687500,3.932500,0.686389,3.932615
874.250000,0.687500,3.932500,0.685985,3.932153
874.500000,0.687500,3.932500,0.685886,3.932050
874.750000,0.687500,3.932500,0.686695,3.932986
875.000000,0.687500,3.932500,0.686457,3.932697
875.250000,0.687500,3.932500,0.686259,3.932468
875.500000,0.687500,3.932500,0.686652,3.932920
875.750000,0.687500,3.932500,0.686376,3.932593
876.000000,0.687500,3.932500,0.686106,3.932284
876.250000,0.687500,3.932500,0.686022,3.932195
876.500000,0.687500,3.932500,0.686336,3.932561
876.750000,0.687500,3.932500,0.686278,3.932491
877.000000,0.687500,3.932500,0.686229,3.932435
877.250000,0.687500,3.932500,0.686580,3.932839
877.500000,0.687500,3.932500,0.686316,3.932527
877.750000,0.687500,3.932500,0.686577,3.932827
878.000000,0.687500,3.932500,0.686662,3.932916
878.250000,0.687500,3.932500,0.686539,3.932766
878.500000,0.687500,3.932500,0.686457,3.932669
878.750000,0.687500,3.932500,0.686191,3.932363
879.000000,0.687500,3.932500,0.686612,3.932850
879.250000,0.687500,3.932500,0.686576,3.932798
879.500000,0.687500,3.932500,0.686226,3.932392
879.750000,0.687500,3.932500,0.686704,3.932947
880.000000,0.687500,3.932500,0.686046,3.932180
880.250000,0.687500,3.932500,0.686261,3.932440
880.500000,0.687500,3.932500,0.686540,3.932759
880.750000,0.687500,3.932500,0.686357,3.932543
881.000000,0.687500,3.932500,0.686582,3.932802
881.250000,0.687500,3.932500,0.685912,3.932027
881.500000,0.687500,3.932500,0.685970,3.932110
881.750000,0.687500,3.932500,0.686440,3.932656
882.000000,0.687500,3.932500,0.686578,3.932808
882.250000,0.687500,3.932500,0.686408,3.932606
882.500000,0.687500,3.932500,0.685902,3.932027
882.750000,0.687500,3.932500,0.686528,3.932758
883.000000,0.687500,3.932500,0.686098,3.932255
883.250000,0.687500,3.932500,0.686242,3.932430
883.500000,0.687500,3.932500,0.686621,3.932865
883.750000,0.687500,3.932500,0.686603,3.932833
884.000000,0.687500,3.932500,0.686334,3.932520
884.250000,0.687500,3.932500,0.686294,3.932476
884.500000,0.687500,3.932500,0.686035,3.932182
884.750000,0.687500,3.932500,0.685924,3.932063
885.000000,0.687500,3.932500,0.686688,3.932949
885.250000,0.687500,3.932500,0.686184,3.932356
885.500000,0.687500,3.932500,0.685954,3.932101
885.750000,0.687500,3.932500,0.685937,3.932091
886.000000,0.687500,3.932500,0.685922,3.932082
886.250000,0.687500,3.932500,0.686483,3.932733
886.500000,0.687500,3.932500,0.686197,3.932397
886.750000,0.687500,3.932500,0.686644,3.932912
887.000000,0.687500,3.932500,0.685917,3.932068
887.250000,0.687500,3.932500,0.686059,3.932246
887.500000,0.687500,3.932500,0.686176,3.932383
887.750000,0.687500,3.932500,0.686407,3.932649
888.000000,0.687500,3.932500,0.686259,3.932474
888.250000,0.687500,3.932500,0.686373,3.932607
888.500000,0.687500,3.932500,0.686354,3.932581
888.750000,0.687500,3.932500,0.686012,3.932188
889.000000,0.687500,3.932500,0.686229,3.932446
889.250000,0.687500,3.932500,0.686236,3.932453
889.500000,0.687500,3.932500,0.686588,3.932857
889.750000,0.687500,3.932500,0.686245,3.932454
890.000000,0.687500,3.932500,0.686580,3.932840
890.250000,0.687500,3.932500,0.685884,3.932034
890.500000,0.687500,3.932500,0.686524,3.932782
890.750000,0.687500,3.932500,0.686139,3.932330
891.000000,0.687500,3.932500,0.685931,3.932098
891.250000,0.687500,3.932500,0.686658,3.932941
891.500000,0.687500,3.932500,0.686444,3.932680
891.750000,0.687500,3.932500,0.686574,3.932828
892.000000,0.687500,3.932500,0.686600,3.932850
892.250000,0.687500,3.932500,0.686665,3.932917
892.500000,0.687500,3.932500,0.685944,3.932083
892.750000,0.687500,3.932500,0.686109,3.932287
893.000000,0.687500,3.932500,0.686620,3.932875
893.250000,0.687500,3.932500,0.686684,3.932937
893.500000,0.687500,3.932500,0.686359,3.932555
893.750000,0.687500,3.932500,0.686572,3.932802
894.000000,0.687500,3.932500,0.686228,3.932400
894.250000,0.687500,3.932500,0.686517,3.932737
894.500000,0.687500,3.932500,0.686503,3.932715
