t,V_batt,V_fgic
1380.750000,3.963750,3.963975
1381.000000,3.963750,3.964060
1381.250000,3.963750,3.963773
1381.500000,3.963750,3.964182
1381.750000,3.963750,3.964123
1382.000000,3.963750,3.963765
1382.250000,3.963750,3.964145
1382.500000,3.963750,3.963575
1382.750000,3.963750,3.963721
1383.000000,3.963750,3.963813
1383.250000,3.963750,3.964112
1383.500000,3.963750,3.963914
1383.750000,3.963750,3.963926
1384.000000,3.963750,3.963980
1384.250000,3.963750,3.963583
1384.500000,3.963750,3.963623
1384.750000,3.963750,3.963888
1385.000000,3.963750,3.963625
1385.250000,3.963750,3.964250
1385.500000,3.963750,3.963310
1385.750000,3.963750,3.963852
1386.000000,3.963750,3.963937
1386.250000,3.963750,3.963769
1386.500000,3.963750,3.964039
1386.750000,3.963750,3.963499
1387.000000,3.963750,3.964059
1387.250000,3.963750,3.963662
1387.500000,3.963750,3.964200
1387.750000,3.963750,3.963261
1388.000000,3.963750,3.963686
1388.250000,3.963750,3.963407
1388.500000,3.963750,3.964140
1388.750000,3.963750,3.963683
1389.000000,3.963750,3.963551
1389.250000,3.963750,3.963664
1389.500000,3.963750,3.963884
1389.750000,3.963750,3.963719
1390.000000,3.963750,3.964051
1390.250000,3.963750,3.964198
1390.500000,3.963750,3.963621
1390.750000,3.963750,3.963871
1391.000000,3.963750,3.963802
1391.250000,3.963750,3.964066
1391.500000,3.963750,3.963331
1391.750000,3.963750,3.963316
1392.000000,3.963750,3.963344
1392.250000,3.963750,3.963778
1392.500000,3.963750,3.964247
1392.750000,3.963750,3.964115
1393.000000,3.963750,3.963372
1393.250000,3.963750,3.964069
1393.500000,3.963750,3.963797
1393.750000,3.963750,3.964234
1394.000000,3.963750,3.963888
1394.250000,3.963750,3.963538
1394.500000,3.963750,3.963424
1394.750000,3.963750,3.963345
1395.000000,3.963750,3.963701
1395.250000,3.963750,3.963434
1395.500000,3.963750,3.963545
1395.750000,3.963750,3.963459
1396.000000,3.963750,3.963324
1396.250000,3.963750,3.964020
1396.500000,3.963750,3.963971
1396.750000,3.963750,3.963466
1397.000000,3.963750,3.963910
1397.250000,3.963750,3.963927
1397.500000,3.963750,3.963976
1397.750000,3.963750,3.963848
1398.000000,3.963750,3.963481
1398.250000,3.963750,3.964237
1398.500000,3.963750,3.963726
1398.750000,3.963750,3.963489
1399.000000,3.963750,3.963333
1399.250000,3.963750,3.963330
1399.500000,3.963750,3.963535
1399.750000,3.963750,3.964033
1400.000000,3.963750,3.963342
1400.250000,3.963750,3.963449
1400.500000,3.963750,3.964209
1400.750000,3.963750,3.963733
1401.000000,3.963750,3.963831
1401.250000,3.963750,3.964041
1401.500000,3.963750,3.963335
1401.750000,3.963750,3.963343
1402.000000,3.963750,3.963341
1402.250000,3.963750,3.963495
1402.500000,3.963750,3.963890
1402.750000,3.963750,3.963965
1403.000000,3.963750,3.963897
1403.250000,3.963750,3.963970
1403.500000,3.963750,3.963383
1403.750000,3.963750,3.964200
1404.000000,3.963750,3.964182
1404.250000,3.963750,3.964039
1404.500000,3.963750,3.963978
1404.750000,3.963750,3.963647
1405.000000,3.963750,3.963715
1405.250000,3.963750,3.963897
1405.500000,3.963750,3.963780
1405.750000,3.963750,3.963587
1406.000000,3.963750,3.963293
1406.250000,3.963750,3.963365
1406.500000,3.963750,3.964030
1406.750000,3.963750,3.963363
1407.000000,3.963750,3.963434
1407.250000,3.963750,3.963517
1407.500000,3.963750,3.963386
1407.750000,3.963750,3.964124
1408.000000,3.963750,3.963919
1408.250000,3.963750,3.963720
1408.500000,3.963750,3.964001
1408.750000,3.963750,3.963331
1409.000000,3.963750,3.963493
1409.250000,3.963750,3.963562
1409.500000,3.963750,3.963619
1409.750000,3.963750,3.963747
1410.000000,3.963750,3.964180
1410.250000,3.963750,3.963549
1410.500000,3.963750,3.963558
1410.750000,3.963750,3.963845
1411.000000,3.963750,3.964119
1411.250000,3.963750,3.963503
1411.500000,3.963750,3.963937
1411.750000,3.963750,3.963343
1412.000000,3.963750,3.963500
1412.250000,3.963750,3.964126
1412.500000,3.963750,3.963608
1412.750000,3.963750,3.963402
1413.000000,3.963750,3.964144
1413.250000,3.963750,3.963355
1413.500000,3.963750,3.963362
1413.750000,3.963750,3.964199
1414.000000,3.963750,3.963968
1414.250000,3.963750,3.963442
1414.500000,3.963750,3.963723
1414.750000,3.963750,3.963984
1415.000000,3.963750,3.963483
1415.250000,3.963750,3.963346
1415.500000,3.963750,3.963437
1415.750000,3.963750,3.963415
1416.000000,3.963750,3.963741
1416.250000,3.963750,3.964155
1416.500000,3.963750,3.963729
1416.750000,3.963750,3.963695
1417.000000,3.963750,3.963355
1417.250000,3.963750,3.964069
1417.500000,3.963750,3.963323
1417.750000,3.963750,3.964038
1418.000000,3.963750,3.963503
1418.250000,3.963750,3.964015
1418.500000,3.963750,3.964161
1418.750000,3.963750,3.963798
1419.000000,3.963750,3.964171
1419.250000,3.963750,3.963958
1419.500000,3.963750,3.964240
1419.750000,3.963750,3.964259
1420.000000,3.963750,3.963880
1420.250000,3.963750,3.963452
1420.500000,3.963750,3.964115
1420.750000,3.963750,3.963755
1421.000000,3.963750,3.963467
1421.250000,3.963750,3.963352
1421.500000,3.963750,3.963350
1421.750000,3.963750,3.964169
1422.000000,3.963750,3.963990
1422.250000,3.963750,3.963277
1422.500000,3.963750,3.963753
1422.750000,3.963750,3.963642
1423.000000,3.963750,3.964027
1423.250000,3.963750,3.964088
1423.500000,3.963750,3.963978
1423.750000,3.963750,3.964178
1424.000000,3.963750,3.963583
1424.250000,3.963750,3.963663
1424.500000,3.963750,3.963851
1424.750000,3.963750,3.964243
1425.000000,3.963750,3.963648
1425.250000,3.963750,3.964128
1425.500000,3.963750,3.963463
1425.750000,3.963750,3.963893
1426.000000,3.963750,3.964176
1426.250000,3.963750,3.964210
1426.500000,3.963750,3.963535
1426.750000,3.963750,3.964061
1427.000000,3.963750,3.963487
1427.250000,3.963750,3.963792
1427.500000,3.963750,3.963976
1427.750000,3.963750,3.963659
1428.000000,3.963750,3.964031
1428.250000,3.963750,3.963950
1428.500000,3.963750,3.963910
1428.750000,3.963750,3.964117
1429.000000,3.963750,3.963663
1429.250000,3.963750,3.963640
1429.500000,3.963750,3.963954
1429.750000,3.963750,3.963337
1430.000000,3.963750,3.963805
1430.250000,3.963750,3.963851
1430.500000,3.963750,3.963857
1430.750000,3.963750,3.963591
1431.000000,3.963750,3.963879
1431.250000,3.963750,3.963440
1431.500000,3.963750,3.964192
1431.750000,3.963750,3.963458
1432.000000,3.963750,3.963641
1432.250000,3.963750,3.963331
1432.500000,3.963750,3.963513
1432.750000,3.963750,3.963574
1433.000000,3.963750,3.963383
1433.250000,3.963750,3.964141
1433.500000,3.963750,3.963483
1433.750000,3.963750,3.963324
1434.000000,3.963750,3.963613
1434.250000,3.963750,3.963627
1434.500000,3.963750,3.964165
1434.750000,3.963750,3.963454
1435.000000,3.963750,3.964027
1435.250000,3.963750,3.963600
1435.500000,3.963750,3.963571
1435.750000,3.963750,3.963711
1436.000000,3.963750,3.963710
1436.250000,3.963750,3.964218
1436.500000,3.963750,3.964092
1436.750000,3.963750,3.963735
1437.000000,3.963750,3.963526
1437.250000,3.963750,3.964161
1437.500000,3.963750,3.963715
1437.750000,3.963750,3.963733
1438.000000,3.963750,3.963806
1438.250000,3.963750,3.963531
1438.500000,3.963750,3.964238
1438.750000,3.963750,3.963547
1439.000000,3.963750,3.963638
1439.250000,3.963750,3.963443
1439.500000,3.963750,3.964161
1439.750000,3.963750,3.964172
1440.000000,3.963750,3.963546
1440.250000,3.963750,3.963539
1440.500000,3.963750,3.963463
1440.750000,3.963750,3.963442
1441.000000,3.963750,3.963356
1441.250000,3.963750,3.963428
1441.500000,3.963750,3.963722
1441.750000,3.963750,3.963591
1442.000000,3.963750,3.963402
1442.250000,3.963750,3.964060
1442.500000,3.963750,3.963760
1442.750000,3.963750,3.963268
1443.000000,3.963750,3.963924
1443.250000,3.963750,3.964041
1443.500000,3.963750,3.964067
1443.750000,3.963750,3.963453
1444.000000,3.963750,3.964158
1444.250000,3.963750,3.964014
1444.500000,3.963750,3.963496
1444.750000,3.963750,3.963870
1445.000000,3.963750,3.964037
1445.250000,3.963750,3.963452
1445.500000,3.963750,3.963586
1445.750000,3.963750,3.963987
1446.000000,3.963750,3.963924
1446.250000,3.963750,3.963376
1446.500000,3.963750,3.963629
1446.750000,3.963750,3.964062
1447.000000,3.963750,3.963857
1447.250000,3.963750,3.963917
1447.500000,3.963750,3.964152
1447.750000,3.963750,3.963849
1448.000000,3.963750,3.963286
1448.250000,3.963750,3.963668
1448.500000,3.963750,3.964175
1448.750000,3.963750,3.963904
1449.000000,3.963750,3.964023
1449.250000,3.963750,3.963993
1449.500000,3.963750,3.964146
1449.750000,3.963750,3.963625
1450.000000,3.963750,3.964228
1450.250000,3.963750,3.963456
1450.500000,3.963750,3.963316
1450.750000,3.963750,3.963472
1451.000000,3.963750,3.963705
1451.250000,3.963750,3.963823
1451.500000,3.963750,3.964017
1451.750000,3.963750,3.964186
1452.000000,3.963750,3.964085
1452.250000,3.963750,3.963949
1452.500000,3.963750,3.963390
1452.750000,3.963750,3.964183
1453.000000,3.963750,3.963520
1453.250000,3.963750,3.963729
1453.500000,3.963750,3.963535
1453.750000,3.963750,3.963602
1454.000000,3.963750,3.964047
1454.250000,3.963750,3.964237
1454.500000,3.963750,3.963975
1454.750000,3.963750,3.963858
1455.000000,3.963750,3.963542
1455.250000,3.963750,3.963920
1455.500000,3.963750,3.963580
1455.750000,3.963750,3.963548
1456.000000,3.963750,3.964233
1456.250000,3.963750,3.963549
1456.500000,3.963750,3.964139
1456.750000,3.963750,3.963768
1457.000000,3.963750,3.964167
1457.250000,3.963750,3.964224
1457.500000,3.963750,3.963303
1457.750000,3.963750,3.963372
1458.000000,3.963750,3.963626
1458.250000,3.963750,3.964122
1458.500000,3.963750,3.964071
1458.750000,3.963750,3.963919
1459.000000,3.963750,3.964229
1459.250000,3.963750,3.963756
1459.500000,3.963750,3.963428
1459.750000,3.963750,3.964068
1460.000000,3.963750,3.963367
1460.250000,3.963750,3.963452
1460.500000,3.963750,3.964248
1460.750000,3.963750,3.964014
1461.000000,3.963750,3.964219
1461.250000,3.963750,3.964138
1461.500000,3.963750,3.964113
1461.750000,3.963750,3.963931
1462.000000,3.963750,3.963570
1462.250000,3.963750,3.963745
1462.500000,3.963750,3.964053
1462.750000,3.963750,3.963777
1463.000000,3.963750,3.963576
1463.250000,3.963750,3.963769
1463.500000,3.963750,3.963645
1463.750000,3.963750,3.964176
1464.000000,3.963750,3.963651
1464.250000,3.963750,3.963949
1464.500000,3.963750,3.963578
1464.750000,3.963750,3.963445
1465.000000,3.963750,3.963513
1465.250000,3.963750,3.963826
1465.500000,3.963750,3.963495
1465.750000,3.963750,3.963885
1466.000000,3.963750,3.963859
1466.250000,3.963750,3.964228
1466.500000,3.963750,3.963650
1466.750000,3.963750,3.964094
1467.000000,3.963750,3.964058
1467.250000,3.963750,3.963707
1467.500000,3.963750,3.963853
1467.750000,3.963750,3.963600
1468.000000,3.963750,3.964141
1468.250000,3.963750,3.963464
1468.500000,3.963750,3.963324
1468.750000,3.963750,3.963679
1469.000000,3.963750,3.963407
1469.250000,3.963750,3.963361
1469.500000,3.963750,3.964212
1469.750000,3.963750,3.963271
1470.000000,3.963750,3.964022
1470.250000,3.963750,3.964260
1470.500000,3.963750,3.963501
1470.750000,3.963750,3.964061
1471.000000,3.963750,3.963449
1471.250000,3.963750,3.964051
1471.500000,3.963750,3.963783
1471.750000,3.963750,3.964036
1472.000000,3.963750,3.963500
1472.250000,3.963750,3.963492
1472.500000,3.963750,3.964199
1472.750000,3.963750,3.963873
1473.000000,3.963750,3.964080
1473.250000,3.963750,3.964056
1473.500000,3.963750,3.963425
1473.750000,3.963750,3.963788
1474.000000,3.963750,3.964112
1474.250000,3.963750,3.963787
1474.500000,3.963750,3.963647
1474.750000,3.963750,3.963491
1475.000000,3.963750,3.963765
1475.250000,3.963750,3.964063
1475.500000,3.963750,3.963723
1475.750000,3.963750,3.963627
1476.000000,3.963750,3.963979
1476.250000,3.963750,3.963843
1476.500000,3.963750,3.963639
1476.750000,3.963750,3.963513
1477.000000,3.963750,3.963565
1477.250000,3.963750,3.963748
1477.500000,3.963750,3.964073
1477.750000,3.963750,3.963301
1478.000000,3.963750,3.963433
1478.250000,3.963750,3.963708
1478.500000,3.963750,3.963929
1478.750000,3.963750,3.963283
1479.000000,3.963750,3.963563
1479.250000,3.963750,3.963290
1479.500000,3.963750,3.964243
1479.750000,3.963750,3.963659
1480.000000,3.963750,3.963773
1480.250000,3.963750,3.963522
1480.500000,3.963750,3.963520
1480.750000,3.963750,3.963585
1481.000000,3.963750,3.963515
1481.250000,3.963750,3.963474
1481.500000,3.963750,3.963989
1481.750000,3.963750,3.963913
1482.000000,3.963750,3.963772
1482.250000,3.963750,3.963954
1482.500000,3.963750,3.963690
1482.750000,3.963750,3.963485
1483.000000,3.963750,3.964142
1483.250000,3.963750,3.964124
1483.500000,3.963750,3.963799
1483.750000,3.963750,3.963884
1484.000000,3.963750,3.963963
1484.250000,3.963750,3.963416
1484.500000,3.963750,3.963496
1484.750000,3.963750,3.963507
1485.000000,3.963750,3.963938
1485.250000,3.963750,3.963602
1485.500000,3.963750,3.963540
1485.750000,3.963750,3.963925
1486.000000,3.963750,3.964204
1486.250000,3.963750,3.964047
1486.500000,3.963750,3.963477
1486.750000,3.963750,3.963796
1487.000000,3.963750,3.964035
1487.250000,3.963750,3.964177
1487.500000,3.963750,3.963620
1487.750000,3.963750,3.963878
1488.000000,3.963750,3.964213
1488.250000,3.963750,3.963884
1488.500000,3.963750,3.964216
1488.750000,3.963750,3.963466
1489.000000,3.963750,3.963846
1489.250000,3.963750,3.964085
1489.500000,3.963750,3.963837
1489.750000,3.963750,3.963614
1490.000000,3.963750,3.964111
1490.250000,3.963750,3.963756
1490.500000,3.963750,3.963775
1490.750000,3.963750,3.964050
1491.000000,3.963750,3.963445
1491.250000,3.963750,3.963499
1491.500000,3.963750,3.963836
1491.750000,3.963750,3.964159
1492.000000,3.963750,3.963623
1492.250000,3.963750,3.963466
1492.500000,3.963750,3.963934
1492.750000,3.963750,3.963705
1493.000000,3.963750,3.964122
1493.250000,3.963750,3.963464
1493.500000,3.963750,3.963396
1493.750000,3.963750,3.963863
1494.000000,3.963750,3.963652
1494.250000,3.963750,3.963981
1494.500000,3.963750,3.963386
1494.750000,3.963750,3.963642
1495.000000,3.963750,3.963666
1495.250000,3.963750,3.963818
1495.500000,3.963750,3.963715
1495.750000,3.963750,3.963310
1496.000000,3.963750,3.964227
1496.250000,3.963750,3.963422
1496.500000,3.963750,3.964101
1496.750000,3.963750,3.963849
1497.000000,3.963750,3.963491
1497.250000,3.963750,3.963605
1497.500000,3.963750,3.963544
1497.750000,3.963750,3.964159
1498.000000,3.963750,3.963947
1498.250000,3.963750,3.963421
1498.500000,3.963750,3.963373
1498.750000,3.963750,3.963987
1499.000000,3.963750,3.963503
1499.250000,3.963750,3.963496
1499.500000,3.963750,3.963866
1499.750000,3.963750,3.963975
1500.000000,3.963750,3.964031
1500.250000,3.928090,3.928047
1500.500000,3.927050,3.926748
1500.750000,3.926047,3.926414
1501.000000,3.925080,3.925248
1501.250000,3.924149,3.924384
1501.500000,3.923252,3.923424
1501.750000,3.922386,3.922757
1502.000000,3.921552,3.921105
1502.250000,3.920747,3.920591
1502.500000,3.919971,3.919596
1502.750000,3.919223,3.919525
1503.000000,3.918501,3.918935
1503.250000,3.917804,3.918278
1503.500000,3.917131,3.917605
1503.750000,3.916482,3.916881
1504.000000,3.915855,3.916268
1504.250000,3.915249,3.915604
1504.500000,3.914664,3.914478
1504.750000,3.914099,3.914119
1505.000000,3.913553,3.913872
1505.250000,3.913025,3.913020
1505.500000,3.912515,3.912460
1505.750000,3.912021,3.911879
1506.000000,3.911544,3.911439
1506.250000,3.911082,3.911250
1506.500000,3.910635,3.911041
1506.750000,3.910202,3.910052
1507.000000,3.909783,3.909520
1507.250000,3.909377,3.909051
1507.500000,3.908984,3.909359
1507.750000,3.908602,3.908215
1508.000000,3.908233,3.908064
1508.250000,3.907875,3.908096
1508.500000,3.907527,3.907166
1508.750000,3.907190,3.906932
1509.000000,3.906862,3.907119
1509.250000,3.906544,3.906389
1509.500000,3.906235,3.906601
1509.750000,3.905935,3.905800
1510.000000,3.905643,3.905316
1510.250000,3.905360,3.905265
1510.500000,3.905084,3.905439
1510.750000,3.904815,3.904760
1511.000000,3.904554,3.904194
1511.250000,3.904300,3.904705
1511.500000,3.904052,3.904182
1511.750000,3.903810,3.903528
1512.000000,3.903574,3.903588
1512.250000,3.903345,3.903664
1512.500000,3.903120,3.903267
1512.750000,3.902902,3.903206
1513.000000,3.902688,3.902965
1513.250000,3.902479,3.902979
1513.500000,3.902275,3.902596
1513.750000,3.902076,3.902200
1514.000000,3.901881,3.901450
1514.250000,3.901690,3.901242
1514.500000,3.901503,3.901915
1514.750000,3.901320,3.901696
1515.000000,3.901141,3.900751
1515.250000,3.900965,3.900943
1515.500000,3.900793,3.900376
1515.750000,3.900624,3.900370
1516.000000,3.900458,3.900638
1516.250000,3.900295,3.900307
1516.500000,3.900135,3.900610
1516.750000,3.899978,3.900293
1517.000000,3.899824,3.899692
1517.250000,3.899672,3.899662
1517.500000,3.899522,3.899558
1517.750000,3.899375,3.899542
1518.000000,3.899230,3.899010
1518.250000,3.899088,3.898806
1518.500000,3.898947,3.899365
1518.750000,3.898809,3.898817
1519.000000,3.898672,3.899058
1519.250000,3.898538,3.898708
1519.500000,3.898405,3.897975
1519.750000,3.898273,3.898362
1520.000000,3.898144,3.897678
1520.250000,3.898016,3.897561
1520.500000,3.897889,3.897804
1520.750000,3.897764,3.898175
1521.000000,3.897641,3.897663
1521.250000,3.897518,3.897078
1521.500000,3.897397,3.897035
1521.750000,3.897278,3.897592
1522.000000,3.897159,3.896791
1522.250000,3.897041,3.897533
1522.500000,3.896925,3.896685
1522.750000,3.896810,3.896347
1523.000000,3.896695,3.896985
1523.250000,3.896582,3.896675
1523.500000,3.896469,3.896651
1523.750000,3.896358,3.896584
1524.000000,3.896247,3.895976
1524.250000,3.896137,3.895791
1524.500000,3.896028,3.895835
1524.750000,3.895920,3.895466
1525.000000,3.895812,3.896164
1525.250000,3.895705,3.895456
1525.500000,3.895599,3.895999
1525.750000,3.895493,3.895061
1526.000000,3.895388,3.895850
1526.250000,3.895284,3.895274
1526.500000,3.895180,3.894831
1526.750000,3.895077,3.895397
1527.000000,3.894974,3.894631
1527.250000,3.894872,3.894594
1527.500000,3.894770,3.894864
1527.750000,3.894669,3.894466
1528.000000,3.894568,3.894434
1528.250000,3.894467,3.894174
1528.500000,3.894367,3.894585
1528.750000,3.894267,3.894181
1529.000000,3.894168,3.894012
1529.250000,3.894069,3.894204
1529.500000,3.893971,3.893561
1529.750000,3.893872,3.894206
1530.000000,3.893774,3.894120
1530.250000,3.893677,3.893553
1530.500000,3.893580,3.893532
1530.750000,3.893482,3.893836
1531.000000,3.893386,3.893049
1531.250000,3.893289,3.892842
1531.500000,3.893193,3.892931
1531.750000,3.893097,3.893535
1532.000000,3.893001,3.892796
1532.250000,3.892906,3.893012
1532.500000,3.892810,3.893219
1532.750000,3.892715,3.892257
1533.000000,3.892620,3.892369
1533.250000,3.892525,3.892444
1533.500000,3.892431,3.892540
1533.750000,3.892336,3.892607
1534.000000,3.892242,3.892125
1534.250000,3.892148,3.892236
1534.500000,3.892054,3.891749
1534.750000,3.891960,3.891811
1535.000000,3.891867,3.891635
1535.250000,3.891773,3.891805
1535.500000,3.891680,3.891610
1535.750000,3.891586,3.891404
1536.000000,3.891493,3.891386
1536.250000,3.891400,3.891263
1536.500000,3.891307,3.891438
1536.750000,3.891214,3.891246
1537.000000,3.891122,3.891310
