t,I_batt,Tau_batt,Tau_fgic,C1_batt,C1_fgic
910.750000,0.000000,6.587654,6.446807,1777.794120,1737.025125
911.000000,0.000000,6.587654,6.445894,1777.794118,1738.274660
911.250000,0.000000,6.587654,6.446535,1777.794116,1737.398812
911.500000,0.000000,6.587654,6.446603,1777.794114,1737.304759
911.750000,0.000000,6.587654,6.445434,1777.794112,1738.901539
912.000000,0.000000,6.587654,6.445599,1777.794110,1738.678340
912.250000,0.000000,6.587654,6.446887,1777.794108,1736.916207
912.500000,0.000000,6.587654,6.445446,1777.794106,1738.885069
912.750000,0.000000,6.587654,6.446771,1777.794104,1737.076735
913.000000,0.000000,6.587654,6.446795,1777.794102,1737.042193
913.250000,0.000000,6.587654,6.445775,1777.794100,1738.439412
913.500000,0.000000,6.587654,6.446165,1777.794098,1737.905885
913.750000,0.000000,6.587654,6.445826,1777.794096,1738.370837
914.000000,0.000000,6.587654,6.446201,1777.794094,1737.857768
914.250000,0.000000,6.587654,6.445336,1777.794092,1739.038166
914.500000,0.000000,6.587654,6.446255,1777.794089,1737.787382
914.750000,0.000000,6.587654,6.446962,1777.794087,1736.816613
915.000000,0.000000,6.587654,6.445905,1777.794085,1738.265610
915.250000,0.000000,6.587654,6.445568,1777.794083,1738.722932
915.500000,0.000000,6.587654,6.445859,1777.794081,1738.326203
915.750000,0.000000,6.587654,6.446887,1777.794079,1736.917377
916.000000,0.000000,6.587654,6.445300,1777.794077,1739.087084
916.250000,0.000000,6.587654,6.446899,1777.794075,1736.901569
916.500000,0.000000,6.587654,6.445369,1777.794073,1738.990975
916.750000,0.000000,6.587654,6.445151,1777.794071,1739.288340
917.000000,0.000000,6.587654,6.446787,1777.794069,1737.056667
917.250000,0.000000,6.587654,6.446122,1777.794067,1737.968288
917.500000,0.000000,6.587654,6.446720,1777.794065,1737.149917
917.750000,0.000000,6.587654,6.446893,1777.794063,1736.914115
918.000000,0.000000,6.587654,6.445677,1777.794061,1738.580408
918.250000,0.000000,6.587654,6.446043,1777.794059,1738.083325
918.500000,0.000000,6.587654,6.445981,1777.794057,1738.166210
918.750000,0.000000,6.587654,6.446221,1777.794055,1737.837543
919.000000,0.000000,6.587654,6.446304,1777.794053,1737.722129
919.250000,0.000000,6.587654,6.445830,1777.794051,1738.368766
919.500000,0.000000,6.587654,6.446914,1777.794049,1736.885847
919.750000,0.000000,6.587654,6.446339,1777.794047,1737.674004
920.000000,0.000000,6.587654,6.445815,1777.794044,1738.391176
920.250000,0.000000,6.587654,6.445643,1777.794042,1738.626052
920.500000,0.000000,6.587654,6.445608,1777.794040,1738.675421
920.750000,0.000000,6.587654,6.445501,1777.794038,1738.820158
921.000000,0.000000,6.587654,6.445937,1777.794036,1738.227306
921.250000,0.000000,6.587654,6.446081,1777.794034,1738.029118
921.500000,0.000000,6.587654,6.446597,1777.794032,1737.322180
921.750000,0.000000,6.587654,6.446694,1777.794030,1737.188323
922.000000,0.000000,6.587654,6.446548,1777.794028,1737.389352
922.250000,0.000000,6.587654,6.445417,1777.794026,1738.931272
922.500000,0.000000,6.587654,6.446958,1777.794024,1736.822475
922.750000,0.000000,6.587654,6.446413,1777.794022,1737.574139
923.000000,0.000000,6.587654,6.446001,1777.794020,1738.138155
923.250000,0.000000,6.587654,6.446449,1777.794018,1737.527177
923.500000,0.000000,6.587654,6.445814,1777.794016,1738.394482
923.750000,0.000000,6.587654,6.446074,1777.794014,1738.038556
924.000000,0.000000,6.587654,6.445303,1777.794012,1739.089403
924.250000,0.000000,6.587654,6.445557,1777.794010,1738.743573
924.500000,0.000000,6.587654,6.446856,1777.794008,1736.967614
924.750000,0.000000,6.587654,6.445320,1777.794006,1739.064792
925.000000,0.000000,6.587654,6.445582,1777.794004,1738.708424
925.250000,0.000000,6.587654,6.445552,1777.794002,1738.750711
925.500000,0.000000,6.587654,6.446961,1777.794000,1736.822784
925.750000,0.000000,6.587654,6.446655,1777.793998,1737.244834
926.000000,0.000000,6.587654,6.445489,1777.793996,1738.837809
926.250000,0.000000,6.587654,6.446145,1777.793994,1737.944445
926.500000,0.000000,6.587654,6.446016,1777.793992,1738.120905
926.750000,0.000000,6.587654,6.446240,1777.793989,1737.815760
927.000000,0.000000,6.587654,6.445649,1777.793987,1738.620661
927.250000,0.000000,6.587654,6.446003,1777.793985,1738.140147
927.500000,0.000000,6.587654,6.446642,1777.793983,1737.265502
927.750000,0.000000,6.587654,6.446377,1777.793981,1737.627724
928.000000,0.000000,6.587654,6.445681,1777.793979,1738.578214
928.250000,0.000000,6.587654,6.446860,1777.793977,1736.963062
928.500000,0.000000,6.587654,6.446605,1777.793975,1737.315185
928.750000,0.000000,6.587654,6.445681,1777.793973,1738.579614
929.000000,0.000000,6.587654,6.446873,1777.793971,1736.946282
929.250000,0.000000,6.587654,6.446128,1777.793969,1737.967417
929.500000,0.000000,6.587654,6.446800,1777.793967,1737.044465
929.750000,0.000000,6.587654,6.446621,1777.793965,1737.291265
930.000000,0.000000,6.587654,6.445834,1777.793963,1738.367073
930.250000,0.000000,6.587654,6.446251,1777.793961,1737.796503
930.500000,0.000000,6.587654,6.445445,1777.793959,1738.894749
930.750000,0.000000,6.587654,6.446092,1777.793957,1738.012714
931.000000,0.000000,6.587654,6.445806,1777.793955,1738.402802
931.250000,0.000000,6.587654,6.445222,1777.793953,1739.196726
931.500000,0.000000,6.587654,6.445266,1777.793951,1739.136326
931.750000,0.000000,6.587654,6.446098,1777.793949,1738.004031
932.000000,0.000000,6.587654,6.446282,1777.793947,1737.750194
932.250000,0.000000,6.587654,6.445679,1777.793945,1738.572086
932.500000,0.000000,6.587654,6.446301,1777.793943,1737.723318
932.750000,0.000000,6.587654,6.446758,1777.793941,1737.098487
933.000000,0.000000,6.587654,6.445614,1777.793939,1738.664200
933.250000,0.000000,6.587654,6.446527,1777.793937,1737.414878
933.500000,0.000000,6.587654,6.445493,1777.793935,1738.825484
933.750000,0.000000,6.587654,6.446521,1777.793933,1737.421485
934.000000,0.000000,6.587654,6.446947,1777.793931,1736.836308
934.250000,0.000000,6.587654,6.445787,1777.793929,1738.425398
934.500000,0.000000,6.587654,6.445964,1777.793927,1738.184599
934.750000,0.000000,6.587654,6.446159,1777.793924,1737.920050
935.000000,0.000000,6.587654,6.445381,1777.793922,1738.978945
935.250000,0.000000,6.587654,6.446974,1777.793920,1736.798165
935.500000,0.000000,6.587654,6.446659,1777.793918,1737.231131
935.750000,0.000000,6.587654,6.446778,1777.793916,1737.069383
936.000000,0.000000,6.587654,6.445371,1777.793914,1738.992529
936.250000,0.000000,6.587654,6.445723,1777.793912,1738.514171
936.500000,0.000000,6.587654,6.446533,1777.793910,1737.407239
936.750000,0.000000,6.587654,6.445832,1777.793908,1738.363075
937.000000,0.000000,6.587654,6.446417,1777.793906,1737.566845
937.250000,0.000000,6.587654,6.446257,1777.793904,1737.786205
937.500000,0.000000,6.587654,6.446793,1777.793902,1737.050817
937.750000,0.000000,6.587654,6.446858,1777.793900,1736.962495
938.000000,0.000000,6.587654,6.445686,1777.793898,1738.566390
938.250000,0.000000,6.587654,6.445389,1777.793896,1738.972553
938.500000,0.000000,6.587654,6.446925,1777.793894,1736.871225
938.750000,0.000000,6.587654,6.445420,1777.793892,1738.930853
939.000000,0.000000,6.587654,6.446447,1777.793890,1737.530009
939.250000,0.000000,6.587654,6.446476,1777.793888,1737.490262
939.500000,0.000000,6.587654,6.446449,1777.793886,1737.525881
939.750000,0.000000,6.587654,6.445663,1777.793884,1738.598277
940.000000,0.000000,6.587654,6.446498,1777.793882,1737.460276
940.250000,0.000000,6.587654,6.446443,1777.793880,1737.536120
940.500000,0.000000,6.587654,6.445248,1777.793878,1739.164229
940.750000,0.000000,6.587654,6.445225,1777.793876,1739.193918
941.000000,0.000000,6.587654,6.445934,1777.793874,1738.230337
941.250000,0.000000,6.587654,6.445871,1777.793872,1738.314879
941.500000,0.000000,6.587654,6.446411,1777.793870,1737.578554
941.750000,0.000000,6.587654,6.445671,1777.793868,1738.588793
942.000000,0.000000,6.587654,6.446117,1777.793866,1737.981136
942.250000,0.000000,6.587654,6.446732,1777.793864,1737.137039
942.500000,0.000000,6.587654,6.446682,1777.793862,1737.206609
942.750000,0.000000,6.587654,6.446191,1777.793860,1737.880608
943.000000,0.000000,6.587654,6.445240,1777.793858,1739.175472
943.250000,0.000000,6.587654,6.445344,1777.793856,1739.032702
943.500000,0.000000,6.587654,6.446291,1777.793854,1737.742595
943.750000,0.000000,6.587654,6.446446,1777.793852,1737.529342
944.000000,0.000000,6.587654,6.446371,1777.793850,1737.632270
944.250000,0.000000,6.587654,6.445604,1777.793848,1738.681702
944.500000,0.000000,6.587654,6.446664,1777.793846,1737.233918
944.750000,0.000000,6.587654,6.445298,1777.793844,1739.098343
945.000000,0.000000,6.587654,6.446275,1777.793842,1737.768852
945.250000,0.000000,6.587654,6.445718,1777.793840,1738.527266
945.500000,0.000000,6.587654,6.445301,1777.793838,1739.094773
945.750000,0.000000,6.587654,6.445556,1777.793836,1738.747557
946.000000,0.000000,6.587654,6.446716,1777.793834,1737.162079
946.250000,0.000000,6.587654,6.446871,1777.793832,1736.948950
946.500000,0.000000,6.587654,6.446266,1777.793830,1737.780096
946.750000,0.000000,6.587654,6.446185,1777.793828,1737.891982
947.000000,0.000000,6.587654,6.446109,1777.793825,1737.994107
947.250000,0.000000,6.587654,6.445473,1777.793823,1738.861932
947.500000,0.000000,6.587654,6.446624,1777.793821,1737.290260
947.750000,0.000000,6.587654,6.445377,1777.793819,1738.993539
948.000000,0.000000,6.587654,6.446678,1777.793817,1737.215049
948.250000,0.000000,6.587654,6.446954,1777.793815,1736.834508
948.500000,0.000000,6.587654,6.446265,1777.793813,1737.779767
948.750000,0.000000,6.587654,6.445382,1777.793811,1738.981052
949.000000,0.000000,6.587654,6.446890,1777.793809,1736.920830
949.250000,0.000000,6.587654,6.446541,1777.793807,1737.402325
949.500000,0.000000,6.587654,6.446668,1777.793805,1737.226939
949.750000,0.000000,6.587654,6.446416,1777.793803,1737.572472
950.000000,0.000000,6.587654,6.445516,1777.793801,1738.801873
950.250000,0.000000,6.587654,6.445496,1777.793799,1738.829976
950.500000,0.000000,6.587654,6.445555,1777.793797,1738.748219
950.750000,0.000000,6.587654,6.445779,1777.793795,1738.443105
951.000000,0.000000,6.587654,6.446373,1777.793793,1737.630834
951.250000,0.000000,6.587654,6.446644,1777.793791,1737.258764
951.500000,0.000000,6.587654,6.446045,1777.793789,1738.080227
951.750000,0.000000,6.587654,6.445788,1777.793787,1738.433363
952.000000,0.000000,6.587654,6.446337,1777.793785,1737.682360
952.250000,0.000000,6.587654,6.445527,1777.793783,1738.787384
952.500000,0.000000,6.587654,6.445338,1777.793781,1739.044725
952.750000,0.000000,6.587654,6.446921,1777.793779,1736.882332
953.000000,0.000000,6.587654,6.445324,1777.793777,1739.063119
953.250000,0.000000,6.587654,6.446213,1777.793775,1737.850245
953.500000,0.000000,6.587654,6.446357,1777.793773,1737.651867
953.750000,0.000000,6.587654,6.445479,1777.793771,1738.850870
954.000000,0.000000,6.587654,6.445305,1777.793769,1739.085435
954.250000,0.000000,6.587654,6.446972,1777.793767,1736.805682
954.500000,0.000000,6.587654,6.445996,1777.793765,1738.144606
954.750000,0.000000,6.587654,6.445136,1777.793763,1739.314052
955.000000,0.000000,6.587654,6.446601,1777.793761,1737.318055
955.250000,0.000000,6.587654,6.446349,1777.793759,1737.663868
955.500000,0.000000,6.587654,6.446434,1777.793757,1737.546662
955.750000,0.000000,6.587654,6.446561,1777.793755,1737.371561
956.000000,0.000000,6.587654,6.446695,1777.793753,1737.188651
956.250000,0.000000,6.587654,6.446096,1777.793751,1738.009967
956.500000,0.000000,6.587654,6.446832,1777.793749,1737.000068
956.750000,0.000000,6.587654,6.446980,1777.793747,1736.795141
957.000000,0.000000,6.587654,6.446067,1777.793745,1738.047542
957.250000,0.000000,6.587654,6.445583,1777.793743,1738.705682
957.500000,0.000000,6.587654,6.446798,1777.793741,1737.042979
957.750000,0.000000,6.587654,6.446390,1777.793739,1737.601904
958.000000,0.000000,6.587654,6.446519,1777.793737,1737.424500
958.250000,0.000000,6.587654,6.445761,1777.793735,1738.461220
958.500000,0.000000,6.587654,6.446585,1777.793733,1737.333840
958.750000,0.000000,6.587654,6.446549,1777.793731,1737.383539
959.000000,0.000000,6.587654,6.445283,1777.793729,1739.110922
959.250000,0.000000,6.587654,6.445520,1777.793727,1738.786693
959.500000,0.000000,6.587654,6.446072,1777.793725,1738.035998
959.750000,0.000000,6.587654,6.446276,1777.793723,1737.758438
960.000000,0.000000,6.587654,6.446507,1777.793721,1737.441260
960.250000,0.000000,6.587654,6.446963,1777.793719,1736.812945
960.500000,0.000000,6.587654,6.445746,1777.793717,1738.480181
960.750000,0.000000,6.587654,6.446701,1777.793715,1737.175491
961.000000,0.000000,6.587654,6.445398,1777.793713,1738.953304
961.250000,0.000000,6.587654,6.446715,1777.793711,1737.157246
961.500000,0.000000,6.587654,6.445481,1777.793709,1738.842309
961.750000,0.000000,6.587654,6.445527,1777.793707,1738.781440
962.000000,0.000000,6.587654,6.446875,1777.793705,1736.935605
962.250000,0.000000,6.587654,6.446697,1777.793703,1737.182929
962.500000,0.000000,6.587654,6.446813,1777.793701,1737.025042
962.750000,0.000000,6.587654,6.446862,1777.793699,1736.958509
963.000000,0.000000,6.587654,6.446209,1777.793697,1737.855566
963.250000,0.000000,6.587654,6.446132,1777.793695,1737.961540
963.500000,0.000000,6.587654,6.446216,1777.793693,1737.846021
963.750000,0.000000,6.587654,6.446161,1777.793691,1737.922417
964.000000,0.000000,6.587654,6.446905,1777.793689,1736.899986
964.250000,0.000000,6.587654,6.446454,1777.793687,1737.518944
964.500000,0.000000,6.587654,6.446605,1777.793685,1737.312289
964.750000,0.000000,6.587654,6.446427,1777.793683,1737.557383
965.000000,0.000000,6.587654,6.446333,1777.793681,1737.685253
965.250000,0.000000,6.587654,6.446121,1777.793679,1737.974203
965.500000,0.000000,6.587654,6.447011,1777.793677,1736.753222
965.750000,0.000000,6.587654,6.446684,1777.793675,1737.202406
966.000000,0.000000,6.587654,6.445704,1777.793673,1738.543559
966.250000,0.000000,6.587654,6.445491,1777.793671,1738.831654
966.500000,0.000000,6.587654,6.445593,1777.793669,1738.691953
966.750000,0.000000,6.587654,6.446126,1777.793667,1737.968101
967.000000,0.000000,6.587654,6.445603,1777.793665,1738.681868
967.250000,0.000000,6.587654,6.446779,1777.793663,1737.073107
967.500000,0.000000,6.587654,6.445252,1777.793661,1739.158188
967.750000,0.000000,6.587654,6.446035,1777.793659,1738.092214
968.000000,0.000000,6.587654,6.445414,1777.793657,1738.936970
968.250000,0.000000,6.587654,6.445798,1777.793655,1738.414680
968.500000,0.000000,6.587654,6.446888,1777.793653,1736.922374
968.750000,0.000000,6.587654,6.445229,1777.793651,1739.189584
969.000000,0.000000,6.587654,6.446040,1777.793649,1738.083815
969.250000,0.000000,6.587654,6.445975,1777.793647,1738.172305
969.500000,0.000000,6.587654,6.445386,1777.793645,1738.975081
969.750000,0.000000,6.587654,6.446002,1777.793643,1738.136361
970.000000,0.000000,6.587654,6.445670,1777.793641,1738.590562
970.250000,0.000000,6.587654,6.446026,1777.793639,1738.103623
970.500000,0.000000,6.587654,6.446920,1777.793637,1736.878492
970.750000,0.000000,6.587654,6.445698,1777.793635,1738.551308
971.000000,0.000000,6.587654,6.446974,1777.793633,1736.805859
971.250000,0.000000,6.587654,6.446294,1777.793631,1737.739571
971.500000,0.000000,6.587654,6.446449,1777.793629,1737.526898
971.750000,0.000000,6.587654,6.445498,1777.793627,1738.825735
972.000000,0.000000,6.587654,6.446546,1777.793625,1737.393293
972.250000,0.000000,6.587654,6.445498,1777.793623,1738.823085
972.500000,0.000000,6.587654,6.445410,1777.793621,1738.943367
972.750000,0.000000,6.587654,6.445603,1777.793619,1738.681096
973.000000,0.000000,6.587654,6.445157,1777.793617,1739.287922
973.250000,0.000000,6.587654,6.445904,1777.793615,1738.271103
973.500000,0.000000,6.587654,6.445645,1777.793613,1738.626499
973.750000,0.000000,6.587654,6.446723,1777.793611,1737.152670
974.000000,0.000000,6.587654,6.445770,1777.793609,1738.456024
974.250000,0.000000,6.587654,6.446862,1777.793607,1736.960932
974.500000,0.000000,6.587654,6.445445,1777.793605,1738.896483
974.750000,0.000000,6.587654,6.445603,1777.793603,1738.683717
975.000000,0.000000,6.587654,6.445278,1777.793601,1739.123358
975.250000,0.000000,6.587654,6.446393,1777.793600,1737.604347
975.500000,0.000000,6.587654,6.446135,1777.793598,1737.958562
975.750000,0.000000,6.587654,6.446581,1777.793596,1737.347265
976.000000,0.000000,6.587654,6.446544,1777.793594,1737.399936
976.250000,0.000000,6.587654,6.445901,1777.793592,1738.278553
976.500000,0.000000,6.587654,6.446559,1777.793590,1737.379126
976.750000,0.000000,6.587654,6.445734,1777.793588,1738.507446
977.000000,0.000000,6.587654,6.446071,1777.793586,1738.046838
977.250000,0.000000,6.587654,6.445978,1777.793584,1738.174753
977.500000,0.000000,6.587654,6.446305,1777.793582,1737.727957
977.750000,0.000000,6.587654,6.445735,1777.793580,1738.504921
978.000000,0.000000,6.587654,6.445139,1777.793578,1739.313421
978.250000,0.000000,6.587654,6.446315,1777.793576,1737.712377
978.500000,0.000000,6.587654,6.446122,1777.793574,1737.974156
978.750000,0.000000,6.587654,6.446374,1777.793572,1737.631185
979.000000,0.000000,6.587654,6.446371,1777.793570,1737.634318
979.250000,0.000000,6.587654,6.445555,1777.793568,1738.748421
979.500000,0.000000,6.587654,6.446109,1777.793566,1737.992117
979.750000,0.000000,6.587654,6.445752,1777.793564,1738.479469
980.000000,0.000000,6.587654,6.446660,1777.793562,1737.239528
980.250000,0.000000,6.587654,6.445420,1777.793560,1738.931534
980.500000,0.000000,6.587654,6.446166,1777.793558,1737.915281
980.750000,0.000000,6.587654,6.445249,1777.793556,1739.162018
981.000000,0.000000,6.587654,6.445275,1777.793554,1739.126618
981.250000,0.000000,6.587654,6.446778,1777.793552,1737.076504
981.500000,0.000000,6.587654,6.445823,1777.793550,1738.383395
981.750000,0.000000,6.587654,6.446703,1777.793548,1737.181382
982.000000,0.000000,6.587654,6.445643,1777.793546,1738.630083
982.250000,0.000000,6.587654,6.446614,1777.793544,1737.304617
982.500000,0.000000,6.587654,6.446427,1777.793542,1737.561817
982.750000,0.000000,6.587654,6.445207,1777.793540,1739.224926
983.000000,0.000000,6.587654,6.446082,1777.793538,1738.035136
